"Date","Price","Open","High","Low","Vol.","Change %"
"05/17/2013","2,073.55","2,070.70","2,073.55","2,070.70","","0.14%"
"05/16/2013","2,070.70","2,069.65","2,074.20","2,069.65","","0.05%"
"05/15/2013","2,069.65","2,077.20","2,077.20","2,069.65","","-0.36%"
"05/14/2013","2,077.20","2,071.20","2,077.20","2,070.90","","0.29%"
"05/13/2013","2,071.20","2,072.25","2,073.75","2,070.15","","-0.05%"
"05/12/2013","2,072.25","2,072.25","2,072.25","2,072.25","","0.22%"
"05/10/2013","2,067.80","2,089.55","2,089.55","2,067.80","","-1.04%"
"05/09/2013","2,089.55","2,065.60","2,089.55","2,065.60","","1.16%"
"05/08/2013","2,065.60","2,076.75","2,076.75","2,065.60","","-0.54%"
"05/07/2013","2,076.75","2,067.95","2,076.75","2,067.95","","0.43%"
"05/06/2013","2,067.95","2,065.90","2,067.95","2,063.40","","0.10%"
"05/05/2013","2,065.90","2,065.90","2,065.90","2,065.90","","0.00%"
"05/03/2013","2,066.00","2,082.90","2,082.90","2,066.00","","-0.81%"
"05/02/2013","2,082.90","2,070.15","2,082.90","2,066.50","","0.62%"
"05/01/2013","2,070.15","2,051.25","2,070.15","2,051.25","","0.92%"
"04/30/2013","2,051.25","2,041.75","2,065.75","2,041.75","","0.47%"
"04/29/2013","2,041.75","2,037.75","2,043.25","2,037.75","","0.20%"
"04/28/2013","2,037.75","2,037.75","2,037.75","2,037.75","","-0.24%"
"04/26/2013","2,042.55","2,053.30","2,053.30","2,042.55","","-0.52%"
"04/25/2013","2,053.30","2,044.55","2,054.65","2,043.45","","0.43%"
"04/24/2013","2,044.55","2,057.00","2,057.00","2,043.90","","-0.61%"
"04/23/2013","2,057.00","2,051.40","2,057.95","2,051.40","","0.27%"
"04/22/2013","2,051.40","2,044.70","2,054.80","2,044.70","","0.33%"
"04/21/2013","2,044.70","2,044.70","2,044.70","2,044.70","","0.24%"
"04/19/2013","2,039.75","2,051.90","2,051.90","2,036.40","","-0.59%"
"04/18/2013","2,051.90","2,055.05","2,055.05","2,033.75","","-0.15%"
"04/17/2013","2,055.05","2,042.35","2,055.05","2,037.95","","0.62%"
"04/16/2013","2,042.35","2,056.75","2,056.75","2,042.35","","-0.70%"
"04/15/2013","2,056.75","2,044.10","2,056.75","2,044.10","","0.62%"
"04/14/2013","2,044.10","2,044.10","2,044.10","2,044.10","","-0.37%"
"04/12/2013","2,051.60","2,035.90","2,051.60","2,035.90","","0.77%"
"04/11/2013","2,035.90","2,053.80","2,053.80","2,031.15","","-0.87%"
"04/10/2013","2,053.80","2,044.35","2,053.80","2,044.35","","0.46%"
"04/09/2013","2,044.35","2,047.85","2,051.75","2,044.35","","-0.17%"
"04/08/2013","2,047.85","2,028.30","2,047.85","2,028.30","","0.96%"
"04/07/2013","2,028.30","2,028.30","2,028.30","2,028.30","","0.00%"
"04/05/2013","2,028.40","1,993.70","2,028.40","1,993.70","","1.74%"
"04/04/2013","1,993.70","2,042.35","2,042.35","1,993.70","","-2.38%"
"04/03/2013","2,042.35","2,048.10","2,048.10","2,042.35","","-0.28%"
"04/02/2013","2,048.10","2,040.90","2,048.10","2,040.90","","0.35%"
"04/01/2013","2,040.90","2,040.90","2,040.90","2,040.90","","0.00%"
"03/31/2013","2,040.90","2,040.90","2,040.90","2,040.90","","-0.06%"
"03/29/2013","2,042.05","2,042.05","2,042.05","2,042.05","","0.00%"
"03/28/2013","2,042.05","2,000.30","2,042.45","2,000.30","","2.09%"
"03/27/2013","2,000.30","2,015.90","2,015.90","2,000.30","","-0.77%"
"03/26/2013","2,015.90","2,039.55","2,039.55","2,015.90","","-1.16%"
"03/25/2013","2,039.55","2,030.85","2,039.55","2,018.55","","0.43%"
"03/24/2013","2,030.85","2,030.85","2,030.85","2,030.85","","-0.31%"
"03/22/2013","2,037.20","2,040.90","2,040.90","2,037.20","","-0.18%"
"03/21/2013","2,040.90","2,011.75","2,040.90","2,011.75","","1.45%"
"03/20/2013","2,011.75","2,030.10","2,030.10","2,011.75","","-0.90%"
"03/19/2013","2,030.10","2,013.85","2,030.10","2,013.85","","0.81%"
"03/18/2013","2,013.85","2,029.65","2,029.65","2,013.85","","-0.78%"
"03/17/2013","2,029.65","2,029.65","2,029.65","2,029.65","","-0.12%"
"03/15/2013","2,032.00","2,020.20","2,032.00","2,020.20","","0.58%"
"03/14/2013","2,020.20","2,037.95","2,037.95","2,020.20","","-0.87%"
"03/13/2013","2,037.95","2,027.70","2,037.95","2,027.70","","0.51%"
"03/12/2013","2,027.70","1,981.35","2,030.80","1,981.35","","2.34%"
"03/11/2013","1,981.35","2,003.55","2,003.55","1,981.35","","-1.11%"
"03/10/2013","2,003.55","2,003.55","2,003.55","2,003.55","","0.81%"
"03/08/2013","1,987.50","1,974.40","1,987.50","1,974.40","","0.66%"
"03/07/2013","1,974.40","1,997.95","1,997.95","1,974.40","","-1.18%"
"03/06/2013","1,997.95","2,023.40","2,023.40","1,987.95","","-1.26%"
"03/05/2013","2,023.40","1,983.70","2,025.15","1,983.70","","2.00%"
"03/04/2013","1,983.70","1,987.65","1,987.65","1,983.70","","-0.20%"
"03/03/2013","1,987.65","1,987.65","1,987.65","1,987.65","","-0.06%"
"03/01/2013","1,988.80","1,997.10","1,997.10","1,988.80","","-0.42%"
"02/28/2013","1,997.10","1,983.85","1,997.10","1,983.85","","0.67%"
"02/27/2013","1,983.85","2,023.20","2,023.20","1,983.85","","-1.94%"
"02/26/2013","2,023.20","2,018.50","2,023.20","2,018.50","","0.23%"
"02/25/2013","2,018.50","1,984.25","2,018.50","1,984.25","","1.73%"
"02/24/2013","1,984.25","1,984.25","1,984.25","1,984.25","","-0.12%"
"02/22/2013","1,986.65","1,986.30","1,986.65","1,986.30","","0.02%"
"02/21/2013","1,986.30","2,000.90","2,014.45","1,986.30","","-0.73%"
"02/20/2013","2,000.90","2,008.15","2,008.15","1,986.65","","-0.36%"
"02/19/2013","2,008.15","1,987.05","2,015.85","1,987.05","","1.06%"
"02/18/2013","1,987.05","1,982.10","1,987.50","1,982.10","","0.25%"
"02/17/2013","1,982.10","1,982.10","1,982.10","1,982.10","","-0.30%"
"02/15/2013","1,988.15","1,981.80","1,988.15","1,981.80","","0.32%"
"02/14/2013","1,981.80","2,016.80","2,016.80","1,981.80","","-1.74%"
"02/13/2013","2,016.80","1,985.70","2,016.80","1,985.70","","1.57%"
"02/12/2013","1,985.70","1,984.85","1,988.05","1,984.85","","0.04%"
"02/11/2013","1,984.85","1,994.75","1,994.75","1,984.85","","-0.50%"
"02/10/2013","1,994.75","1,994.75","1,994.75","1,994.75","","0.38%"
"02/08/2013","1,987.15","2,013.55","2,013.55","1,987.15","","-1.31%"
"02/07/2013","2,013.55","2,005.55","2,013.55","1,987.50","","0.40%"
"02/06/2013","2,005.55","1,984.65","2,005.80","1,984.65","","1.05%"
"02/05/2013","1,984.65","1,994.85","1,995.75","1,984.65","","-0.51%"
"02/04/2013","1,994.85","1,987.75","1,994.85","1,987.75","","0.36%"
"02/03/2013","1,987.75","1,987.75","1,987.75","1,987.75","","-0.01%"
"02/01/2013","1,987.85","1,984.45","1,987.85","1,984.45","","0.17%"
"01/31/2013","1,984.45","1,995.40","1,995.40","1,984.45","","-0.55%"
"01/30/2013","1,995.40","1,979.85","1,998.80","1,979.85","","0.79%"
"01/29/2013","1,979.85","1,986.85","1,988.55","1,979.85","","-0.35%"
"01/28/2013","1,986.85","1,984.10","1,988.35","1,984.10","","0.14%"
"01/27/2013","1,984.10","1,984.10","1,984.10","1,984.10","","-0.18%"
"01/25/2013","1,987.65","1,981.30","1,987.65","1,981.30","","0.32%"
"01/24/2013","1,981.30","1,997.50","1,997.50","1,981.30","","-0.81%"
"01/23/2013","1,997.50","1,996.45","1,997.50","1,992.50","","0.05%"
"01/22/2013","1,996.45","1,987.75","1,996.45","1,987.75","","0.44%"
"01/21/2013","1,987.75","1,992.50","1,992.50","1,987.75","","-0.24%"
"01/20/2013","1,992.50","1,992.50","1,992.50","1,992.50","","0.24%"
"01/18/2013","1,987.70","1,987.15","1,987.70","1,987.15","","0.03%"
"01/17/2013","1,987.15","1,992.55","1,992.55","1,987.15","","-0.27%"
"01/16/2013","1,992.55","1,995.75","1,995.75","1,988.95","","-0.16%"
"01/15/2013","1,995.75","1,983.55","1,995.75","1,982.95","","0.62%"
"01/14/2013","1,983.55","1,973.95","1,985.40","1,973.95","","0.49%"
"01/13/2013","1,973.95","1,973.95","1,973.95","1,973.95","","-0.62%"
"01/11/2013","1,986.30","1,959.55","1,986.30","1,959.55","","1.37%"
"01/10/2013","1,959.55","1,984.60","1,986.25","1,959.55","","-1.26%"
"01/09/2013","1,984.60","1,991.45","1,991.45","1,984.60","","-0.34%"
"01/08/2013","1,991.45","1,971.85","1,991.45","1,971.85","","0.99%"
"01/07/2013","1,971.85","1,975.45","1,984.85","1,971.85","","-0.18%"
"01/06/2013","1,975.45","1,975.45","1,975.45","1,975.45","","-0.48%"
"01/04/2013","1,984.90","1,997.85","1,997.85","1,984.90","","-0.65%"
"01/03/2013","1,997.85","1,996.05","1,997.85","1,988.00","","0.09%"
"01/02/2013","1,996.05","1,980.00","1,996.05","1,980.00","","0.81%"
"01/01/2013","1,980.00","1,982.00","1,982.00","1,979.10","","-0.10%"
"12/31/2012","1,982.00","1,978.35","1,983.95","1,978.35","","0.18%"
"12/30/2012","1,978.35","1,978.35","1,978.35","1,978.35","","-0.29%"
"12/28/2012","1,984.05","1,989.25","1,989.25","1,984.05","","-0.26%"
"12/27/2012","1,989.25","1,980.95","1,989.25","1,980.95","","0.42%"
"12/26/2012","1,980.95","1,987.45","1,987.45","1,980.95","","-0.33%"
"12/25/2012","1,987.45","1,987.15","1,987.45","1,987.15","","0.02%"
"12/24/2012","1,987.15","1,985.10","1,987.15","1,981.55","","0.10%"
"12/23/2012","1,985.10","1,985.10","1,985.10","1,985.10","","0.16%"
"12/21/2012","1,981.90","1,984.60","1,984.60","1,981.90","","-0.14%"
"12/20/2012","1,984.60","1,993.30","1,993.30","1,982.90","","-0.44%"
"12/19/2012","1,993.30","1,973.50","1,993.30","1,973.50","","1.00%"
"12/18/2012","1,973.50","1,975.80","1,979.35","1,973.50","","-0.12%"
"12/17/2012","1,975.80","1,967.60","1,976.70","1,967.60","","0.42%"
"12/16/2012","1,967.60","1,967.60","1,967.60","1,967.60","","-0.56%"
"12/14/2012","1,978.75","1,974.25","1,978.75","1,974.25","","0.23%"
"12/13/2012","1,974.25","1,965.90","1,975.85","1,965.90","","0.42%"
"12/12/2012","1,965.90","1,970.60","1,971.95","1,965.90","","-0.24%"
"12/11/2012","1,970.60","1,968.25","1,973.25","1,968.25","","0.12%"
"12/10/2012","1,968.25","1,973.30","1,973.30","1,968.25","","-0.26%"
"12/09/2012","1,973.30","1,973.30","1,973.30","1,973.30","","0.02%"
"12/07/2012","1,972.90","1,987.20","1,987.20","1,972.90","","-0.72%"
"12/06/2012","1,987.20","1,974.40","1,987.20","1,972.10","","0.65%"
"12/05/2012","1,974.40","1,971.00","1,974.40","1,971.00","","0.17%"
"12/04/2012","1,971.00","1,965.60","1,973.25","1,965.60","","0.27%"
"12/03/2012","1,965.60","1,969.50","1,969.50","1,965.60","","-0.20%"
"12/02/2012","1,969.50","1,969.50","1,969.50","1,969.50","","0.02%"
"11/30/2012","1,969.05","1,970.50","1,970.50","1,969.05","","-0.07%"
"11/29/2012","1,970.50","1,959.55","1,970.50","1,959.55","","0.56%"
"11/28/2012","1,959.55","1,967.85","1,969.05","1,959.55","","-0.42%"
"11/27/2012","1,967.85","1,960.45","1,967.85","1,960.45","","0.38%"
"11/26/2012","1,960.45","1,955.30","1,966.20","1,955.30","","0.26%"
"11/25/2012","1,955.30","1,955.30","1,955.30","1,955.30","","-0.60%"
"11/23/2012","1,967.15","1,965.55","1,967.15","1,965.55","","0.08%"
"11/22/2012","1,965.55","1,962.80","1,965.90","1,962.80","","0.14%"
"11/21/2012","1,962.80","1,966.20","1,966.35","1,962.80","","-0.17%"
"11/20/2012","1,966.20","1,962.80","1,966.20","1,962.80","","0.17%"
"11/19/2012","1,962.80","1,962.15","1,963.40","1,958.40","","0.03%"
"11/18/2012","1,962.15","1,962.15","1,962.15","1,962.15","","-0.05%"
"11/16/2012","1,963.20","1,961.10","1,963.20","1,961.10","","0.11%"
"11/15/2012","1,961.10","1,964.30","1,964.30","1,961.10","","-0.16%"
"11/14/2012","1,964.30","1,965.45","1,965.45","1,963.35","","-0.06%"
"11/13/2012","1,965.45","1,960.55","1,965.45","1,960.55","","0.25%"
"11/12/2012","1,960.55","1,960.95","1,960.95","1,960.55","","-0.02%"
"11/11/2012","1,960.95","1,960.95","1,960.95","1,960.95","","0.08%"
"11/09/2012","1,959.40","1,960.05","1,960.05","1,959.40","","-0.03%"
"11/08/2012","1,960.05","1,966.50","1,966.50","1,959.95","","-0.33%"
"11/07/2012","1,966.50","1,955.50","1,966.50","1,955.50","","0.56%"
"11/06/2012","1,955.50","1,955.15","1,956.30","1,955.15","","0.02%"
"11/05/2012","1,955.15","1,963.00","1,963.00","1,955.15","","-0.40%"
"11/04/2012","1,963.00","1,963.00","1,963.00","1,963.00","","0.35%"
"11/02/2012","1,956.20","1,959.55","1,967.15","1,956.20","","-0.17%"
"11/01/2012","1,959.55","1,963.90","1,963.90","1,956.20","","-0.22%"
"10/31/2012","1,963.90","1,949.70","1,963.90","1,949.70","","0.73%"
"10/30/2012","1,949.70","1,951.55","1,952.05","1,949.70","","-0.09%"
"10/29/2012","1,951.55","1,946.45","1,952.65","1,946.45","","0.26%"
"10/28/2012","1,946.45","1,946.45","1,946.45","1,946.45","","-0.30%"
"10/26/2012","1,952.35","1,961.25","1,969.15","1,952.35","","-0.45%"
"10/25/2012","1,961.25","1,947.90","1,961.25","1,947.90","","0.69%"
"10/24/2012","1,947.90","1,955.85","1,955.85","1,947.90","","-0.41%"
"10/23/2012","1,955.85","1,950.10","1,955.85","1,950.10","","0.29%"
"10/22/2012","1,950.10","1,953.05","1,953.05","1,948.90","","-0.15%"
"10/21/2012","1,953.05","1,953.05","1,953.05","1,953.05","","-0.02%"
"10/19/2012","1,953.40","1,955.60","1,955.60","1,949.95","","-0.11%"
"10/18/2012","1,955.60","1,949.60","1,955.60","1,949.60","","0.31%"
"10/17/2012","1,949.60","1,937.85","1,949.60","1,937.85","","0.61%"
"10/16/2012","1,937.85","1,944.45","1,949.50","1,937.85","","-0.34%"
"10/15/2012","1,944.45","1,944.65","1,944.65","1,942.10","","-0.01%"
"10/14/2012","1,944.65","1,944.65","1,944.65","1,944.65","","0.07%"
"10/12/2012","1,943.20","1,940.00","1,943.20","1,940.00","","0.16%"
"10/11/2012","1,940.00","1,941.80","1,942.00","1,940.00","","-0.09%"
"10/10/2012","1,941.80","1,949.55","1,949.55","1,941.80","","-0.40%"
"10/09/2012","1,949.55","1,939.90","1,949.55","1,939.90","","0.50%"
"10/08/2012","1,939.90","1,937.65","1,942.00","1,937.65","","0.12%"
"10/07/2012","1,937.65","1,937.65","1,937.65","1,937.65","","-0.22%"
"10/05/2012","1,942.00","1,931.75","1,942.00","1,931.75","","0.53%"
"10/04/2012","1,931.75","1,938.40","1,942.75","1,931.75","","-0.34%"
"10/03/2012","1,938.40","1,938.70","1,938.70","1,938.40","","-0.02%"
"10/02/2012","1,938.70","1,940.05","1,940.05","1,938.40","","-0.07%"
"10/01/2012","1,940.05","1,948.20","1,948.20","1,938.35","","-0.42%"
"09/30/2012","1,948.20","1,948.20","1,948.20","1,948.20","","0.46%"
"09/28/2012","1,939.30","1,931.30","1,939.30","1,931.30","","0.41%"
"09/27/2012","1,931.30","1,937.20","1,937.70","1,931.10","","-0.30%"
"09/26/2012","1,937.20","1,939.50","1,939.50","1,937.20","","-0.12%"
"09/25/2012","1,939.50","1,930.65","1,939.50","1,930.65","","0.46%"
"09/24/2012","1,930.65","1,939.10","1,939.10","1,930.65","","-0.44%"
"09/23/2012","1,939.10","1,938.25","1,939.10","1,938.25","","0.25%"
"09/21/2012","1,934.25","1,932.10","1,934.25","1,932.10","","0.11%"
"09/20/2012","1,932.10","1,928.20","1,933.95","1,928.20","","0.20%"
"09/19/2012","1,928.20","1,933.15","1,933.90","1,928.20","","-0.26%"
"09/18/2012","1,933.15","1,931.05","1,933.15","1,931.05","","0.11%"
"09/17/2012","1,931.05","1,925.70","1,931.05","1,925.70","","0.28%"
"09/16/2012","1,925.70","1,925.70","1,925.70","1,925.70","","-0.13%"
"09/14/2012","1,928.30","1,918.55","1,928.30","1,912.80","","0.51%"
"09/13/2012","1,918.55","1,933.25","1,933.25","1,918.55","","-0.76%"
"09/12/2012","1,933.25","1,921.75","1,933.25","1,921.75","","0.60%"
"09/11/2012","1,921.75","1,930.25","1,930.45","1,921.75","","-0.44%"
"09/10/2012","1,930.25","1,906.80","1,930.25","1,906.80","","1.23%"
"09/09/2012","1,906.80","1,906.80","1,906.80","1,906.80","","-0.81%"
"09/07/2012","1,922.35","1,923.10","1,925.65","1,922.35","","-0.04%"
"09/06/2012","1,923.10","1,917.55","1,926.00","1,917.55","","0.29%"
"09/05/2012","1,917.55","1,928.75","1,928.75","1,917.55","","-0.58%"
"09/04/2012","1,928.75","1,918.90","1,928.75","1,918.90","","0.51%"
"09/03/2012","1,918.90","1,922.95","1,922.95","1,918.90","","-0.21%"
"09/02/2012","1,922.95","1,922.95","1,922.95","1,922.95","","0.10%"
"08/31/2012","1,921.00","1,927.00","1,927.00","1,921.00","","-0.31%"
"08/30/2012","1,927.00","1,925.80","1,927.00","1,921.80","","0.06%"
"08/29/2012","1,925.80","1,914.25","1,925.80","1,914.25","","0.60%"
"08/28/2012","1,914.25","1,921.90","1,921.90","1,914.25","","-0.40%"
"08/27/2012","1,921.90","1,919.40","1,921.90","1,917.40","","0.13%"
"08/26/2012","1,919.40","1,919.40","1,919.40","1,919.40","","0.05%"
"08/24/2012","1,918.35","1,915.75","1,918.35","1,915.75","","0.14%"
"08/23/2012","1,915.75","1,902.35","1,919.60","1,902.35","","0.70%"
"08/22/2012","1,902.35","1,905.05","1,914.05","1,902.35","","-0.14%"
"08/21/2012","1,905.05","1,909.65","1,913.35","1,905.05","","-0.24%"
"08/20/2012","1,909.65","1,917.45","1,917.45","1,909.65","","-0.41%"
"08/19/2012","1,917.45","1,917.45","1,917.45","1,917.45","","0.17%"
"08/17/2012","1,914.15","1,901.35","1,914.15","1,901.35","","0.67%"
"08/16/2012","1,901.35","1,913.60","1,913.60","1,901.35","","-0.64%"
"08/15/2012","1,913.60","1,914.25","1,914.25","1,912.80","","-0.03%"
"08/14/2012","1,914.25","1,910.15","1,914.25","1,909.45","","0.21%"
"08/13/2012","1,910.15","1,906.35","1,910.15","1,906.35","","0.20%"
"08/12/2012","1,906.35","1,906.35","1,906.35","1,906.35","","-0.18%"
"08/10/2012","1,909.85","1,910.55","1,910.55","1,909.85","","-0.04%"
"08/09/2012","1,910.55","1,907.90","1,910.55","1,907.90","","0.14%"
"08/08/2012","1,907.90","1,907.65","1,908.85","1,907.65","","0.01%"
"08/07/2012","1,907.65","1,898.55","1,907.65","1,898.55","","0.48%"
"08/06/2012","1,898.55","1,889.55","1,904.80","1,889.55","","0.48%"
"08/05/2012","1,889.55","1,889.55","1,889.55","1,889.55","","-0.81%"
"08/03/2012","1,904.90","1,918.60","1,918.60","1,904.90","","-0.71%"
"08/02/2012","1,918.60","1,917.55","1,918.60","1,904.70","","0.05%"
"08/01/2012","1,917.55","1,902.35","1,917.55","1,902.35","","0.80%"
"07/31/2012","1,902.35","1,901.15","1,905.00","1,901.15","","0.06%"
"07/30/2012","1,901.15","1,898.90","1,901.15","1,898.90","","0.12%"
"07/29/2012","1,898.90","1,898.90","1,898.90","1,898.90","","-0.17%"
"07/27/2012","1,902.15","1,891.90","1,902.15","1,891.90","","0.54%"
"07/26/2012","1,891.90","1,899.80","1,899.80","1,891.90","","-0.42%"
"07/25/2012","1,899.80","1,905.00","1,905.00","1,897.65","","-0.27%"
"07/24/2012","1,905.00","1,899.00","1,905.00","1,899.00","","0.32%"
"07/23/2012","1,899.00","1,908.50","1,913.95","1,896.75","","-0.50%"
"07/22/2012","1,908.50","1,908.50","1,908.50","1,908.50","","0.63%"
"07/20/2012","1,896.60","1,900.40","1,900.40","1,896.60","","-0.20%"
"07/19/2012","1,900.40","1,888.90","1,900.40","1,888.90","","0.61%"
"07/18/2012","1,888.90","1,895.35","1,897.65","1,888.90","","-0.34%"
"07/17/2012","1,895.35","1,879.10","1,895.90","1,879.10","","0.86%"
"07/16/2012","1,879.10","1,885.85","1,892.50","1,879.10","","-0.36%"
"07/15/2012","1,885.85","1,885.85","1,885.85","1,885.85","","-0.46%"
"07/13/2012","1,894.55","1,890.80","1,894.55","1,890.80","","0.20%"
"07/12/2012","1,890.80","1,899.90","1,899.90","1,890.80","","-0.48%"
"07/11/2012","1,899.90","1,901.70","1,901.70","1,892.10","","-0.09%"
"07/10/2012","1,901.70","1,886.95","1,901.70","1,886.95","","0.78%"
"07/09/2012","1,886.95","1,902.25","1,903.30","1,886.95","","-0.80%"
"07/08/2012","1,902.25","1,902.25","1,902.25","1,902.25","","0.71%"
"07/06/2012","1,888.90","1,907.65","1,907.65","1,888.90","","-0.98%"
"07/05/2012","1,907.65","1,893.95","1,907.65","1,888.25","","0.72%"
"07/04/2012","1,893.95","1,884.65","1,893.95","1,884.65","","0.49%"
"07/03/2012","1,884.65","1,890.40","1,890.40","1,884.65","","-0.30%"
"07/02/2012","1,890.40","1,872.45","1,890.40","1,872.45","","0.96%"
"07/01/2012","1,872.45","1,872.45","1,872.45","1,872.45","","-0.66%"
"06/29/2012","1,884.85","1,882.65","1,884.85","1,882.65","","0.12%"
"06/28/2012","1,882.65","1,888.25","1,888.25","1,882.65","","-0.30%"
"06/27/2012","1,888.25","1,881.45","1,888.25","1,881.45","","0.36%"
"06/26/2012","1,881.45","1,878.70","1,881.45","1,878.70","","0.15%"
"06/25/2012","1,878.70","1,878.35","1,884.45","1,878.35","","0.02%"
"06/24/2012","1,878.35","1,878.35","1,878.35","1,878.35","","-1.16%"
"06/22/2012","1,900.40","1,899.90","1,900.40","1,899.90","","0.03%"
"06/21/2012","1,899.90","1,878.95","1,899.90","1,878.95","","1.11%"
"06/20/2012","1,878.95","1,866.60","1,880.70","1,866.60","","0.66%"
"06/19/2012","1,866.60","1,885.35","1,885.35","1,866.60","","-0.99%"
"06/18/2012","1,885.35","1,872.05","1,885.35","1,862.70","","0.71%"
"06/17/2012","1,872.05","1,872.05","1,872.05","1,872.05","","-0.31%"
"06/15/2012","1,877.85","1,869.05","1,877.85","1,869.05","","0.47%"
"06/14/2012","1,869.05","1,872.85","1,878.65","1,869.05","","-0.20%"
"06/13/2012","1,872.85","1,870.90","1,878.40","1,870.90","","0.10%"
"06/12/2012","1,870.90","1,884.95","1,884.95","1,870.90","","-0.75%"
"06/11/2012","1,884.95","1,862.75","1,884.95","1,862.75","","1.19%"
"06/10/2012","1,862.75","1,862.75","1,862.75","1,862.75","","-0.46%"
"06/08/2012","1,871.30","1,876.35","1,887.90","1,871.30","","-0.27%"
"06/07/2012","1,876.35","1,859.95","1,876.35","1,859.95","","0.88%"
"06/06/2012","1,859.95","1,868.90","1,871.20","1,859.95","","-0.48%"
"06/05/2012","1,868.90","1,862.20","1,871.75","1,862.20","","0.36%"
"06/04/2012","1,862.20","1,855.25","1,871.55","1,855.25","","0.37%"
"06/03/2012","1,855.25","1,855.25","1,855.25","1,855.25","","-0.87%"
"06/01/2012","1,871.50","1,876.80","1,876.80","1,871.50","","-0.28%"
"05/31/2012","1,876.80","1,880.60","1,880.60","1,871.20","","-0.20%"
"05/30/2012","1,880.60","1,875.55","1,880.60","1,867.50","","0.27%"
"05/29/2012","1,875.55","1,875.25","1,876.10","1,868.40","","0.02%"
"05/28/2012","1,875.25","1,877.30","1,877.30","1,865.90","","-0.11%"
"05/27/2012","1,877.30","1,877.30","1,877.30","1,877.30","","0.46%"
"05/25/2012","1,868.75","1,874.30","1,874.30","1,868.75","","-0.30%"
"05/24/2012","1,874.30","1,879.90","1,883.25","1,869.35","","-0.30%"
"05/23/2012","1,879.90","1,872.90","1,879.90","1,868.95","","0.37%"
"05/22/2012","1,872.90","1,855.35","1,872.90","1,855.35","","0.95%"
"05/21/2012","1,855.35","1,849.00","1,861.40","1,847.05","","0.34%"
"05/20/2012","1,849.00","1,849.00","1,849.00","1,849.00","","-0.56%"
"05/18/2012","1,859.45","1,863.00","1,863.00","1,859.45","","-0.19%"
"05/17/2012","1,863.00","1,861.80","1,863.00","1,857.65","","0.06%"
"05/16/2012","1,861.80","1,861.90","1,861.90","1,861.80","","-0.01%"
"05/15/2012","1,861.90","1,862.10","1,862.10","1,861.90","","-0.01%"
"05/14/2012","1,862.10","1,864.60","1,864.60","1,862.10","","-0.13%"
"05/13/2012","1,864.60","1,864.60","1,864.60","1,864.60","","0.13%"
"05/11/2012","1,862.10","1,858.60","1,862.10","1,858.60","","0.19%"
"05/10/2012","1,858.60","1,856.55","1,858.60","1,856.55","","0.11%"
"05/09/2012","1,856.55","1,855.85","1,856.55","1,855.85","","0.04%"
"05/08/2012","1,855.85","1,856.50","1,856.50","1,855.85","","-0.04%"
"05/07/2012","1,856.50","1,862.95","1,862.95","1,856.50","","-0.35%"
"05/06/2012","1,862.95","1,862.95","1,862.95","1,862.95","","0.38%"
"05/04/2012","1,855.95","1,853.70","1,855.95","1,853.70","","0.12%"
"05/03/2012","1,853.70","1,855.85","1,855.85","1,853.70","","-0.12%"
"05/02/2012","1,855.85","1,856.15","1,856.45","1,855.85","","-0.02%"
"05/01/2012","1,856.15","1,856.15","1,856.15","1,856.15","","0.00%"
"04/30/2012","1,856.15","1,851.90","1,856.15","1,851.40","","0.23%"
"04/29/2012","1,851.90","1,851.90","1,851.90","1,851.90","","-0.19%"
"04/27/2012","1,855.35","1,859.25","1,859.25","1,855.35","","-0.21%"
"04/26/2012","1,859.25","1,856.05","1,859.25","1,856.05","","0.17%"
"04/25/2012","1,856.05","1,852.90","1,856.05","1,852.90","","0.17%"
"04/24/2012","1,852.90","1,853.50","1,853.50","1,852.90","","-0.03%"
"04/23/2012","1,853.50","1,848.30","1,853.50","1,848.30","","0.28%"
"04/22/2012","1,848.30","1,848.30","1,848.30","1,848.30","","-0.25%"
"04/20/2012","1,852.85","1,856.25","1,856.25","1,852.85","","-0.18%"
"04/19/2012","1,856.25","1,854.65","1,856.25","1,853.05","","0.09%"
"04/18/2012","1,854.65","1,853.05","1,854.65","1,852.30","","0.09%"
"04/17/2012","1,853.05","1,849.65","1,853.05","1,849.65","","0.18%"
"04/16/2012","1,849.65","1,861.65","1,861.65","1,849.65","","-0.64%"
"04/15/2012","1,861.65","1,861.65","1,861.65","1,861.65","","0.63%"
"04/13/2012","1,849.95","1,849.35","1,849.95","1,849.35","","0.03%"
"04/12/2012","1,849.35","1,850.15","1,850.15","1,849.35","","-0.04%"
"04/11/2012","1,850.15","1,849.70","1,850.15","1,849.70","","0.02%"
"04/10/2012","1,849.70","1,843.05","1,849.70","1,843.05","","0.36%"
"04/09/2012","1,843.05","1,843.05","1,843.05","1,843.05","","0.00%"
"04/08/2012","1,843.05","1,843.05","1,843.05","1,843.05","","-0.18%"
"04/06/2012","1,846.30","1,846.30","1,846.30","1,846.30","","0.00%"
"04/05/2012","1,846.30","1,846.80","1,846.80","1,846.30","","-0.03%"
"04/04/2012","1,846.80","1,851.00","1,851.00","1,846.80","","-0.23%"
"04/03/2012","1,851.00","1,842.85","1,851.00","1,842.85","","0.44%"
"04/02/2012","1,842.85","1,842.45","1,842.85","1,842.45","","0.02%"
"04/01/2012","1,842.45","1,842.45","1,842.45","1,842.45","","-0.04%"
